section	hex	field	classification	de_preview	baynes_preview
ten_wings	42	line:1_ten_wings	translation_pair	Erhabenes Heil! Kein Makel."" Die Unteren benützen es nicht zu ihrer eigenen Bequemlich- keit. Die untere Neun bedeutet d…	If great help comes to a man from on high, this increased strength must be used to achieve something great for which he …
ten_wings	42	line:2_ten_wings	translation_pair	Es mehrt ihn wohl jemand."" Das kommt von außen. Die Vermehrung des inneren Zeichens kommt vom äußeren. Sie gilt daher al…	A man brings about real increase by producing in himself the conditions for it, that is, through receptivity to and love…
ten_wings	42	line:3_ten_wings	translation_pair	Man wird bereichert durch unheilvolle Ereignisse"": Das ist etwas, das einem gewißlich zugehört. Die Linie ist schwach au…	A time of blessing and enrichment has such powerful effects that even events ordinarily unfortunate must turn out to the…
ten_wings	42	line:4_ten_wings	translation_pair	Wenn du dem Fürsten berichtest, wird er folgen""; weil dadurch seine Gesinnung gemehrt wird. Der vierte Platz ist der Pla…	It is important that there should be men who mediate between leaders and followers. These should be disinterested people…
ten_wings	42	line:5_ten_wings	translation_pair	Wenn du ein gütiges Herz hast, so frage nicht."" Wenn Güte als deine Tugend anerkannt wird, so hast du deine Ansicht ganz…	True kindness does not count upon nor ask about merit and gratitude but acts from inner necessity. And such a truly kind…
ten_wings	42	line:6_ten_wings	translation_pair	Er gereicht niemand zur Mehrung"": Das ist ein Wort, das die Einseitigkeit bezeichnet. ,,Es schlägt ihn gar jemand"": Das …	The meaning here is that through renunciation those in high place should bring increase to those below. By neglecting th…
ten_wings	42	sequence	de_only	Wenn die Minderung dauernd fortgeht, so wirkt sie sicher Mehrung. Darum folgt darauf das Zeichen: Die Mehrung. www	
oracle	43	intro	translation_pair	​43. GUAI / DER DURCHBRUCH (DIE ENTSCHLOSSENHEIT) oben Dui, das Heitere, der See unten Kiän, das Schöpferische, der Himm…	This hexagram signifies on the one hand a break-through after a long accumulation of tension, as a swollen river breaks …
oracle	43	judgment	translation_pair	Der Durchbruch. Entschlossen muß man am Hof des Königs Die Sache bekanntmachen. Der Wahrheit gemäß muß sie verkündet wer…	BREAK-THROUGH. One must resolutely make the matter known At the court of the king. It must be announced truthfully. Dang…
oracle	43	image	translation_pair	Der See ist an den Himmel emporgestiegen: Das Bild des Durchbruchs. So spendet der Edle Reichtum nach unten hin Und sche…	The lake has risen up to heaven: The image of BREAK-THROUGH. Thus the superior man Dispenses riches downward And refrain…
oracle	43	line:1	translation_pair	Mächtig in den vorwärtsschreitenden Zehen. Geht man hin und ist der Sache nicht gewachsen, So macht man einen Fehler. In…	Mighty in the forward-striding toes. When one goes and is not equal to the task, One makes a mistake.
oracle	43	line:2	translation_pair	Alarmruf. Abends und nachts Waffen. Fürchte nichts. Bereit sein ist alles. Entschlossenheit ist mit Vorsicht untrennbar …	A cry of alarm. Arms at evening and at night. Fear nothing.
oracle	43	line:3	translation_pair	Mächtig in den Backenknochen zu sein bringt Unheil. Der Edle ist fest entschlossen. Er wandelt einsam und kommt in den R…	To be powerful in the cheekbones Brings misfortune. The superior man is firmly resolved. He walks alone and is caught in…
oracle	43	line:4	translation_pair	An den Oberschenkeln ist keine Haut, Und das Gehen fällt schwer. Liebe man sich führen wie ein Schaf, So würde die Reue …	There is no skin on his thighs, And walking comes hard. If a man were to let himself be led like a sheep, Remorse would …
oracle	43	line:5	translation_pair	Dem Unkraut gegenüber braucht es feste Entschlossenheit. In der Mitte wandeln bleibt frei von Makel. Unkraut wächst imme…	In dealing with weeds, Firm resolution is necessary. Walking in the middle Remains free of blame.
oracle	43	line:6	translation_pair	Kein Ruf! Schließlich kommt Unheil. Der Sieg scheint errungen zu sein. Es ist nur noch ein Rest übrig von dem Bösen, des…	No cry. In the end misfortune comes.
ten_wings	43	judgment_ten_wings	translation_pair	Durchbruch ist soviel wie Entschlossenheit. Das Feste ver- drängt entschlossen das Weiche. Stark und heiter, das ist ent…	Even if only one inferior man is occupying a ruling position in a city, he is able to oppress superior men. Even a singl…
ten_wings	43	image_ten_wings	translation_pair	Der See ist an den Himmel emporgestiegen: das Bild des Durchbruchs. So spendet der Edle Reichtum nach unten hin und sche…	When the water of a lake has risen up to heaven, there is reason to fear a cloudburst. Taking this as a warning, the sup…
ten_wings	43	line:1_ten_wings	translation_pair	Wenn man hingeht, ohne der Sache gewachsen zu sein, das ist ein Fehler. Die Zehen sind durch den untersten Strich nahege…	In times of a resolute advance, the beginning is especially difficult. We feel inspired to press forward but resistance …
ten_wings	43	line:2_ten_wings	translation_pair	Trotz Waffen keine Furcht: weil man den mittleren Weg gefunden. Dui, das obere Zeichen, bedeutet Mund, daher der Alarmru…	Readiness is everything. Resolution is indissolubly bound up with caution. If an individual is careful and keeps his wit…
ten_wings	43	line:3_ten_wings	translation_pair	Der Edle ist fest entschlossen"": Das ist endgültig kein Fehler. Kiän ist der Kopf. Der dritte Platz ist an oberer Stelle…	Here we have a man in an ambiguous situation. While all others are engaged in a resolute fight against all that is infer…
ten_wings	43	line:4_ten_wings	translation_pair	Das Gehen fällt schwer."" Der Platz ist nicht der gebührende. ""Wenn man diese Worte hört, wird man sie nicht glauben."" Da…	Here a man is suffering from inner restlessness and cannot abide in his place. He would like to push forward under any c…
ten_wings	43	line:5_ten_wings	translation_pair	In der Mitte wandeln bleibt frei von Makel."" Die Mitte ist noch nicht im Licht. Der Strich ist der Herr des Zeichens. Er…	Weeds always grow back again and are difficult to exterminate. So too the struggle against an inferior man in a high pos…
ten_wings	43	line:6_ten_wings	translation_pair	Das Unheil des Nichtrufens darf man endgültig nicht dauern lassen. Der Strich ist der Repräsentant des Bösen, das energi…	Victory seems to have been achieved. There remains merely a remnant of the evil resolutely to be eradicated as the time …
ten_wings	43	sequence	de_only	Wenn die Mehrung unaufhörlich fortgeht, so gibt es sicher einen Durchbruch. Darum folgt darauf das Zeichen: der Durchbru…	
oracle	44	intro	translation_pair	44. GOU/DAS ENTGEGENKOMMEN oben Kiän, das Schöpferische, der Himmel unten Sun, das Sanfte, der Wind Das as Zeichen deute…	This hexagram indicates a situation in which the principle of darkness, after having been eliminated, furtively and unex…
oracle	44	judgment	translation_pair	Das Entgegenkommen. Das Mädchen ist mächtig. Man soll ein solches Mädchen nicht heiraten. Das Emporkommen des Gemeinen i…	COMING TO MEET. The maiden is powerful. One should not marry such a maiden.
oracle	44	image	translation_pair	Unter dem Himmel ist der Wind: Das Bild des Entgegenkommens. So macht es der Fürst beim Verbreiten seiner Befehle Und ih…	Under heaven, wind: The image of COMING TO MEET. Thus does the prince act when disseminating his commands And proclaimin…
oracle	44	line:1	translation_pair	Man muß es hemmen mit ehernem Radschuh. Beharrlichkeit ist von Heil! Wenn man es hingehen läßt, so erfährt man Unheil! A…	It must be checked with a brake of bronze. Perseverance brings good fortune. If one lets it take its course, one experie…
oracle	44	line:2	translation_pair	Im Behälter ist ein Fisch. Kein Makel! Nicht fördernd für Gäste. Das niedere Element wird nicht vergewaltigt, aber unter…	There is a fish in the tank. No blame. Does not further guests.
oracle	44	line:3	translation_pair	An den Oberschenkeln ist keine Haut, Und das Gehen fällt schwer. Wenn man der Gefahr eingedenk ist, Macht man keinen gro…	There is no skin on his thighs, And walking comes hard. If one is mindful of the danger, No great mistake is made.
oracle	44	line:4	translation_pair	Im Behälter ist kein Fisch. Daraus erhebt sich Unheil. - Die kleinen Leute muß man dulden, damit sie einem wohlgesinnt b…	No fish in the tank. This leads to misfortune.
oracle	44	line:5	translation_pair	Mit Weidenblättern bedeckte Melone. Verborgene Linien. Da fällt es einem vom Himmel herunter zu. Die Melone ist wie der …	A melon covered with willow leaves. Hidden lines. Then it drops down to one from heaven.
oracle	44	line:6	translation_pair	Er kommt mit seinen Hörnern entgegen. Beschämung. Kein Makel. Wenn man sich aus der Welt zurückgezogen hat, so wird eine…	He comes to meet with his horns. Humiliation. No blame.
ten_wings	44	judgment_ten_wings	translation_pair	Entgegenkommen bedeutet Antreffen. Das Schwache tritt dem Festen entgegen. ,,Man soll ein solches Mädchen nicht heiraten…	The rise of the inferior element is pictured here in the image of a bold girl who lightly surrenders herself and thus se…
ten_wings	44	image_ten_wings	translation_pair	Unter dem Himmel ist der Wind: Das Bild des Entgegen- kommens. So macht es der Fürst beim Verbreiten seiner Befehle und …	The situation here resembles that in hexagram 20, Kuan, CONTEMPLATION (VIEW). In the latter the wind blows over the eart…
ten_wings	44	line:1_ten_wings	translation_pair	Hemmen mit ehernem Radschuh."" Das bedeutet, daß es der Weg des Schwachen ist, geführt zu werden. Der Radschuh ist unten.…	If an inferior element has wormed its way in, it must be energetically checked at once. By consistently checking it, bad…
ten_wings	44	line:2_ten_wings	translation_pair	Im Behälter ist ein Fisch."" Es ist Pflicht, ihn nicht den Gästen zukommen zu lassen. Der Fisch ist ebenfalls ein Tier de…	The inferior element is not overcome by violence but is kept under gentle control. Then nothing evil is to be feared. Bu…
ten_wings	44	line:3_ten_wings	translation_pair	Das Gehen fällt schwer."" Er geht noch immer, ohne sich führen zu lassen. - Dieser Strich entspricht-da das Zeichen aus d…	There is a temptation to fall in with the evil element offering itself—a very dangerous situation. Fortunately circumsta…
ten_wings	44	line:4_ten_wings	translation_pair	Das Unheil, daß kein Fisch im Behälter ist, kommt davon, daß er sich fern vom Volk gehalten hat. Der vierte Platz ist de…	Insignificant people must be tolerated in order to keep them well disposed. Then we can make use of them if we should ne…
ten_wings	44	line:5_ten_wings	translation_pair	Die Neun auf fünftem Platz verbirgt ihre Linien, weil sie in der Mitte und korrekt ist. ,,Da fällt es einem vom Himmel h…	The melon, like the fish, is a symbol of the principle of darkness. It is sweet but spoils easily and for this reason is…
ten_wings	44	line:6_ten_wings	translation_pair	Er kommt mit seinen Hörnern entgegen."" Oben ist es zu Ende, daher Beschämung. Kiän ist der Kopf, hier die höchste Stelle…	When a man has withdrawn from the world, its tumult often becomes unbearable to him. There are many people who in a nobl…
ten_wings	44	sequence	de_only	Durch Entschlossenheit trifft man sicher etwas an. Darum folgt darauf das Zeichen: das Entgegenkommen. Entgegen- kommen …	
oracle	45	intro	translation_pair	​45. TSUI/DIE SAMMLUNG oben Dui, das Heitere, der See unten Kun, das Empfangende, die Erde D as Zeichen ist dem Zeichen …	This hexagram is related in form and meaning to Pi, HOLDING TOGETHER (8). In the latter, water is over the earth; here a…
oracle	45	judgment	translation_pair	Die Sammlung. Gelingen. Der König naht sich seinem Tempel. Fördernd ist es, den großen Mann zu sehen. Das bringt Gelinge…	GATHERING TOGETHER. Success. The king approaches his temple. It furthers one to see the great man. This brings success. …
oracle	45	image	translation_pair	Der See ist oberhalb der Erde: Das Bild der Sammlung. So erneuert der Edle seine Waffen, Um Unvorhergesehenem zu begegne…	Over the earth, the lake: The image of GATHERING TOGETHER. Thus the superior man renews his weapons In order to meet the…
